id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
12_CCE1706_MZmine3_SIRIUS_1_42	C4H5NO4S	[M + Na]+	Fatty acids	0.48192840814590454	Small peptides	0.6245336532592773	Aminoacids	0.36661073565483093	Carboxylic acids and derivatives	0.6013275384902954					Carboxylic acids and derivatives	0.6013275384902954	Organic acids and derivatives	0.8006199598312378	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2046_CCE1706_MZmine3_SIRIUS_1_14292	C14H28N4O2	[M + H]+	Alkaloids	0.9414188861846924	Lysine alkaloids	0.35435622930526733	Simple amide alkaloids	0.24397693574428558	Amino acids and derivatives	0.6713782548904419	Amino acids and derivatives	0.6713782548904419	Amino acids, peptides, and analogues	0.6687270998954773	Carboxylic acids and derivatives	0.9412137269973755	Organic acids and derivatives	0.9649202227592468	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1596_CCE1706_MZmine3_SIRIUS_1_9851	C17H33NO7	[M - H2O + H]+	Fatty acids	0.7138524055480957	Fatty esters	0.2116183191537857	Fatty acyl carnitines	0.044856686145067215	Beta hydroxy acids and derivatives	0.5010689496994019			Beta hydroxy acids and derivatives	0.5010689496994019	Hydroxy acids and derivatives	0.7402561902999878	Organic acids and derivatives	0.9309638738632202	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Hydroxy acids and derivatives; Carboxylic acid esters; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
921_CCE1706_MZmine3_SIRIUS_1_4262	C14H18N2O5	[M + H]+	Amino acids and Peptides	0.99918133020401	Small peptides	0.997126042842865	Dipeptides	0.9999967813491821	Gamma-glutamyl amino acids	0.677604079246521	Peptides	0.1361546814441681	Amino acids, peptides, and analogues	0.9999997615814209	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; N-acyl-alpha amino acids; Alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Gamma-glutamyl amino acids; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1372_CCE1706_MZmine3_SIRIUS_1_7780	C15H28O4S	[M + H]+	Fatty acids	0.8653802871704102	Fatty esters	0.9181029796600342	Wax monoesters	0.4248453378677368	Dicarboxylic acids and derivatives	0.6306091547012329			Dicarboxylic acids and derivatives	0.6306091547012329	Carboxylic acids and derivatives	0.9966145157814026	Organic acids and derivatives	0.9978208541870117	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
241_CCE1706_MZmine3_SIRIUS_1_1064	C10H15NO6	[M + H]+	Amino acids and Peptides	0.8300913572311401	Small peptides	0.2712938189506531	Pyrrolidine alkaloids	0.35952070355415344	Alpha amino acids	0.8658224940299988	Amino acids and derivatives	0.9659212827682495	Amino acids, peptides, and analogues	0.9665309190750122	Carboxylic acids and derivatives	0.9874569773674011	Organic acids and derivatives	0.998238205909729	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolines; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Dialkylamines; Polyols; Alpha amino acids; Amines; Secondary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1824_CCE1706_MZmine3_SIRIUS_1_12053	C22H33NO6	[M + K]+	Terpenoids	0.5327455401420593	Diterpenoids	0.4615376889705658	Cholane steroids	0.056000009179115295	Alpha amino acid esters	0.953665554523468	Amino acids and derivatives	0.9975572824478149	Amino acids, peptides, and analogues	0.9975722432136536	Carboxylic acids and derivatives	0.9998912811279297	Organic acids and derivatives	0.9999417066574097	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
923_CCE1706_MZmine3_SIRIUS_1_4266	C9H20N6O5	[M - H2O + H]+	Amino acids and Peptides	0.4570051431655884	Small peptides	0.805358350276947	Dipeptides	0.09218502789735794	Alpha amino acids and derivatives	0.6503663659095764	Amino acids and derivatives	0.7323602437973022	Amino acids, peptides, and analogues	0.724001944065094	Carboxylic acids and derivatives	0.25861039757728577	Organic acids and derivatives	0.470012366771698	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Secondary alcohols; Polyols; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
243_CCE1706_MZmine3_SIRIUS_1_1066	C6H11NO4	[M + H]+	Amino acids and Peptides	0.9266526103019714	Small peptides	0.9516910910606384	Aminoacids	0.7054030299186707	Alpha amino acid esters	0.631929337978363	Amino acids and derivatives	0.8876737952232361	Amino acids, peptides, and analogues	0.8870061635971069	Carboxylic acids and derivatives	0.9986605644226074	Organic acids and derivatives	0.9998063445091248	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1373_CCE1706_MZmine3_SIRIUS_1_7783	C12H26N4O6	[M + Na]+	Alkaloids	0.47432294487953186	Ornithine alkaloids	0.4045146405696869	Polyamines	0.2773171067237854	Monoalkylamines	0.8167455196380615	Primary amines	0.6050201654434204	Amines	0.6651307344436646	Organonitrogen compounds	0.9999455213546753	Organic nitrogen compounds	0.9999990463256836	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Amines; Primary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1825_CCE1706_MZmine3_SIRIUS_1_12060	C15H25N5O5	[M + H]+	Alkaloids	0.4018086791038513	Pseudoalkaloids	0.5673225522041321	Imidazole alkaloids	0.08057770133018494	Alpha amino acid esters	0.961438775062561	Amino acids and derivatives	0.9942452311515808	Amino acids, peptides, and analogues	0.9941290616989136	Carboxylic acids and derivatives	0.998763918876648	Organic acids and derivatives	0.9990818500518799	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Alpha amino acid esters; Azoles; Carboxylic acid derivatives; Carboxylic acid esters; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Methyl esters; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2048_CCE1706_MZmine3_SIRIUS_1_14340	C17H20N4O2	[M + Na]+	Alkaloids	0.996708869934082	Tryptophan alkaloids	0.557815432548523	Pyridine alkaloids	0.2686763107776642	Benzene and substituted derivatives	0.7115027904510498					Benzene and substituted derivatives	0.7115027904510498	Benzenoids	0.9413529634475708	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1152_CCE1706_MZmine3_SIRIUS_1_5905	C17H29NO8	[M - H2O + H]+	Amino acids and Peptides	0.23466822504997253	Peptide alkaloids	0.21451571583747864	Open-chain polyketides	0.12893258035182953	Carbohydrates and carbohydrate conjugates	0.5847094058990479			Carbohydrates and carbohydrate conjugates	0.5847094058990479	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1600_CCE1706_MZmine3_SIRIUS_1_9866	C18H36NO8P	[M + H]+	Fatty acids	0.9920585751533508	Glycerophospholipids	0.9994428753852844	Oxidized glycerophospholipids	0.791867196559906	Glycerophosphocholines	0.9880282878875732			Glycerophosphocholines	0.9880282878875732	Glycerophospholipids	0.9963731169700623	Lipids and lipid-like molecules	0.9961218237876892	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Phosphocholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
14_CCE1706_MZmine3_SIRIUS_1_52	C4H7N3OP2	[M - H2O + H]+	Alkaloids	0.7232274413108826	Pseudoalkaloids	0.5091956853866577	Indolizidine alkaloids	0.13022790849208832	Heteroaromatic compounds	0.6697627902030945					Heteroaromatic compounds	0.6697627902030945	Organoheterocyclic compounds	0.8228790760040283	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
706_CCE1706_MZmine3_SIRIUS_1_2706	C13H20N2O5	[M - H2O + H]+	Amino acids and Peptides	0.9986178874969482	Small peptides	0.9995779395103455	Dipeptides	0.9983372688293457	Dipeptides	0.7189230918884277	Peptides	0.9307529330253601	Amino acids, peptides, and analogues	0.9999804496765137	Carboxylic acids and derivatives	0.9999488592147827	Organic acids and derivatives	0.9999967813491821	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Beta hydroxy acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Aralkylamines; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
244_CCE1706_MZmine3_SIRIUS_1_1068	C6H13NO3S2	[M - H2O + H]+	Amino acids and Peptides	0.7161370515823364	Small peptides	0.8731236457824707	Aminoacids	0.6058178544044495	Straight chain fatty acids	0.8470112681388855	Straight chain fatty acids	0.8470112681388855	Fatty acids and conjugates	0.9959374666213989	Fatty Acyls	0.9955248832702637	Lipids and lipid-like molecules	0.9930229187011719	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Straight chain fatty acids; Monocarboxylic acids and derivatives; Sulfonyls; Organosulfonic acids; Carboxylic acids; Carbonyl compounds; Alkanesulfonic acids and derivatives; Sulfenyl compounds; Alkanesulfonic acids; Fatty Acyls; Dithiocarbamic acids and derivatives; Dithiocarbamic acid esters; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
